Kode Univesitas,Nama Universitas,Website Universitas,Kode Prodi,Nama Prodi,Peminat
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172035,TEKNOLOGI PENDIDIKAN,469
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172043,PENDIDIKAN LUAR SEKOLAH,425
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172051,BIMBINGAN DAN KONSELING,1170
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172065,PSIKOLOGI,1580
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172073,PGSD (PENDIDIKAN GURU SEKOLAH DASAR),3810
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172081,PEND. GURU PENDIDIKAN ANAK USIA DINI,877
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172095,PENDD. BHS & SAST. INDO. & DAERAH,807
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172102,BAHASA & SASTRA INDONESIA (NK),667
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172116,PENDD. BHS INGGRIS,925
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172124,BAHASA & SASTRA INGGRIS (NK),805
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172132,PENDIDIKAN SENI RUPA,248
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172146,PENDIDIKAN SENDRATASIK,519
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172154,PENDIDIKAN GEOGRAFI,544
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172162,PENDIDIKAN SEJARAH,553
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172176,PENDIDIKAN SOSIOLOGI ANTROPOLOGI,998
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172184,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),485
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172192,ILMU ADMINISTRASI NEGARA (NK),2173
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172205,PENDIDIKAN EKONOMI,692
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172213,MANAJEMEN (NK),3435
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172221,AKUNTANSI (NK),2019
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172235,EKONOMI PEMBANGUNAN (NK),1224
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172243,PENDD. KESEJAHTERAAN KELUARGA,597
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172251,TATA RIAS DAN KECANTIKAN (NK),645
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172265,PENJASKESREK,947
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172273,PENDD. KEPELATIHAN OLAHRAGA,1246
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172281,GEOGRAFI (NK),622
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172295,MANAJEMEN PERHOTELAN (NK),1710
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172302,DISAIN KOM. VISUAL (NK),596
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172316,PENDIDIKAN BAHASA JEPANG,188
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172324,PENDIDIKAN MUSIK,127
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172332,PENDIDIKAN KEAGAMAAN ISLAM,579
17,UNIVERSITAS NEGERI PADANG,http://unp.ac.id,172346,PERPUSTAKAAN DAN ILMU INFORMASI,1020
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181012,AGRIBISNIS,1892
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181026,AGROEKOTEKNOLOGI,1351
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181034,PENDIDIKAN DOKTER,2897
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181042,ILMU KEPERAWATAN,1071
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181056,ILMU KESEHATAN MASYARAKAT,1859
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181064,PENDIDIKAN DOKTER GIGI,1333
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181072,KIMIA,643
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181086,BIOLOGI,643
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181094,MATEMATIKA,640
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181101,FISIKA,347
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181115,SISTEM KOMPUTER,1194
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181123,PETERNAKAN,1774
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181131,TEKNIK MESIN,1743
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181145,TEKNIK SIPIL,2545
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181153,TEKNIK INDUSTRI,1672
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181161,TEKNIK LINGKUNGAN,1212
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181175,TEKNIK ELEKTRO,1529
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181183,FARMASI,2378
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181191,TEKNIK PERTANIAN,1104
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181204,TEKNOLOGI HASIL PERTANIAN,1162
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181212,SISTEM INFORMASI,1259
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181226,PSIKOLOGI,1197
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181234,ILMU TANAH,592
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181242,AGROEKOTEKNOLOGI (KAMPUS 3 DHARMASRAYA),216
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181256,PETERNAKAN ( KAMPUS II PAYAKUMBUH),382
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181264,KEBIDANAN,530
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181272,GIZI,938
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,181286,PROTEKSI TANAMAN,342
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182014,EKONOMI PEMBANGUNAN,1429
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182022,ILMU HUKUM,3163
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182036,ILMU SEJARAH,423
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182044,SOSIOLOGI,996
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182052,ANTROPOLOGI SOSIAL,518
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182066,MANAJEMEN,3035
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182074,AKUNTANSI,2108
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182082,ILMU POLITIK,921
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182096,ILMU ADMINISTRASI NEGARA,1776
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182103,SASTRA INDONESIA,700
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182111,SASTRA INGGRIS,895
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182125,SASTRA DAERAH MINANGKABAU,268
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182133,SASTRA JEPANG,420
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182141,ILMU HUBUNGAN INTERNASIONAL,878
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182155,ILMU KOMUNIKASI,1813
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182163,MANAJEMEN (KAMPUS 2 PAYAKUMBUH),568
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182171,EKONOMI PEMBANGUNAN (KAMPUS 2 PAYAKUMBUH),399
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191013,FISIKA,255
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191021,KIMIA,448
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191035,MATEMATIKA,415
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191043,BIOLOGI,715
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191051,MANAJEMEN SUMBERDAYA PERAIRAN,572
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191065,BUDIDAYA PERAIRAN,376
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191073,ILMU KELAUTAN,505
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191081,TEKNOLOGI HASIL PERIKANAN,457
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191095,PEMANFAATAN SUMBERDAYA PERIKANAN,253
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191102,SOSIAL EKONOMI PERIKANAN,282
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191116,AGROTEKNOLOGI,1814
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191124,SOSIAL EKONOMI PERTANIAN (AGRIBISNIS),1110
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191132,TEKNOLOGI HASIL PERTANIAN,588
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191146,KEHUTANAN,800
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191154,TEKNIK SIPIL,1451
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191162,TEKNIK KIMIA,660
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191176,TEKNIK MESIN,894
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191184,TEKNIK ELEKTRO,636
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191192,PEND. DOKTER,1619
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191205,ILMU KEPERAWATAN,1221
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191213,PEND. MATEMATIKA,819
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191221,PEND. BIOLOGI,823
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191235,PEND. FISIKA,319
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191243,PEND. KIMIA,394
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191251,TEKNIK LINGKUNGAN,519
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191265,TEKNIK ARSITEK,527
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191273,SISTEM INFORMASI,917
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191281,TEKNIK INFORMATIKA,1545
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191295,TEKNOLOGI INDUSTRI PERTANIAN,733
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191302,STATISTIKA,291
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192015,HUBUNGAN INTERNASIONAL,1248
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192023,ILMU PEMERINTAHAN,1755
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192031,ILMU ADMINISTRASI NEGARA,2053
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192045,ILMU ADMINISTRASI NIAGA,854
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192053,SOSIOLOGI,869
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192061,ILMU KOMUNIKASI,1737
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192075,PARIWISATA,1037
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192083,EKONOMI PEMBANGUNAN,999
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192091,MANAJEMEN,3069
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192104,AKUNTANSI,2402
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192112,ILMU HUKUM,2164
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192126,PEND. EKONOMI,531
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192134,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),399
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192142,PEND. SEJARAH,465
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192156,"PEND. BAHASA,SASTRA INDONEIA & DAERAH",889
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192164,PEND. BHS. INGGRIS,1127
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192172,PEND. BAHASA JEPANG,201
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192186,PEND. LUAR SEKOLAH,136
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192194,BIMBINGAN KONSELING,735
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192201,PEND JASMANI KESEHATAN & REKREASI,527
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192215,PEND KEPELATIHAN OLAHRAGA,425
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192223,PGSD,1632
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192231,PAUD,370
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,201016,ILMU PETERNAKAN,243
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,201024,MATEMATIKA,129
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,201032,SISTEM INFORMASI,681
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,201046,TEKNIK ELEKTRO,386
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,201054,TEKNIK INDUSTRI,452
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,201062,TEKNIK INFORMATIKA,1073
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,201084,PENDIDIKAN MATEMATIKA,376
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,201092,PENDIDIKAN KIMIA,169
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,201105,ILMU PERTANIAN (AGROTEKNOLOGI),724
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,202012,AKUNTANSI,834
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,202026,ILMU ADMINISTRASI NEGARA,1056
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,202034,MANAJEMEN,1267
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,202042,PSIKOLOGI,835
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,202056,ILMU HUKUM,586
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,202115,PENDIDIKAN EKONOMI,430
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,202226,ILMU KOMUNIKASI,1069
21,UNIVERSITAS JAMBI,http://unja.ac.id,211011,PEND. KIMIA,216
21,UNIVERSITAS JAMBI,http://unja.ac.id,211025,PEND. MATEMATIKA,449
21,UNIVERSITAS JAMBI,http://unja.ac.id,211033,PEND. FISIKA,209
21,UNIVERSITAS JAMBI,http://unja.ac.id,211041,PEND. BIOLOGI,461
21,UNIVERSITAS JAMBI,http://unja.ac.id,211055,AGROEKOTEKNOLOGI,678
21,UNIVERSITAS JAMBI,http://unja.ac.id,211063,AGRIBISNIS,1173
21,UNIVERSITAS JAMBI,http://unja.ac.id,211071,TEKNOLOGI HASIL PERTANIAN,378
21,UNIVERSITAS JAMBI,http://unja.ac.id,211114,PEND. OLAHRAGA & KESEHATAN,702
21,UNIVERSITAS JAMBI,http://unja.ac.id,211122,KEHUTANAN,766
21,UNIVERSITAS JAMBI,http://unja.ac.id,211136,PETERNAKAN,624
21,UNIVERSITAS JAMBI,http://unja.ac.id,211144,KEDOKTERAN,1866
21,UNIVERSITAS JAMBI,http://unja.ac.id,211152,KIMIA,122
21,UNIVERSITAS JAMBI,http://unja.ac.id,211166,PEND. KIMIA PGSBI,
21,UNIVERSITAS JAMBI,http://unja.ac.id,211174,PEND. FISIKA PGSBI,
21,UNIVERSITAS JAMBI,http://unja.ac.id,211182,PEND. BIOLOGI PGSBI,
21,UNIVERSITAS JAMBI,http://unja.ac.id,211196,PEND. MATEMATIKA PGSBI,
21,UNIVERSITAS JAMBI,http://unja.ac.id,211203,ILMU KEPERAWATAN,402
21,UNIVERSITAS JAMBI,http://unja.ac.id,211211,FARMASI,1066
21,UNIVERSITAS JAMBI,http://unja.ac.id,211225,PEMANFAATAN SUMBERDAYA PERIKANAN,190
21,UNIVERSITAS JAMBI,http://unja.ac.id,211233,SISTEM INFORMASI,827
21,UNIVERSITAS JAMBI,http://unja.ac.id,211241,TEKNIK PERTAMBANGAN,721
21,UNIVERSITAS JAMBI,http://unja.ac.id,211255,TEKNIK GEOLOGI,143
21,UNIVERSITAS JAMBI,http://unja.ac.id,211263,BIOLOGI,188
21,UNIVERSITAS JAMBI,http://unja.ac.id,211271,FISIKA,57
21,UNIVERSITAS JAMBI,http://unja.ac.id,211285,MATEMATIKA,111
21,UNIVERSITAS JAMBI,http://unja.ac.id,211293,ILMU KESEHATAN MASYARAKAT,1065
21,UNIVERSITAS JAMBI,http://unja.ac.id,211306,TEKNIK LINGKUNGAN,224
21,UNIVERSITAS JAMBI,http://unja.ac.id,211314,KEPELATIHAN OLAHRAGA,171
21,UNIVERSITAS JAMBI,http://unja.ac.id,211322,TEKNIK ELEKTRO,296
21,UNIVERSITAS JAMBI,http://unja.ac.id,211336,TEKNIK GEOFISIKA,76
21,UNIVERSITAS JAMBI,http://unja.ac.id,211344,TEKNIK KIMIA,100
21,UNIVERSITAS JAMBI,http://unja.ac.id,211352,TEKNIK SIPIL,719
21,UNIVERSITAS JAMBI,http://unja.ac.id,211366,TEKNIK PERTANIAN,477
21,UNIVERSITAS JAMBI,http://unja.ac.id,211374,TEKNOLOGI INDUSTRI PERTANIAN,245
21,UNIVERSITAS JAMBI,http://unja.ac.id,212013,PEND. EKONOMI,431
21,UNIVERSITAS JAMBI,http://unja.ac.id,212021,"PEND. BAHASA,SASTRA INDONESIA & DAERAH",719
21,UNIVERSITAS JAMBI,http://unja.ac.id,212035,PEND. BAHASA INGGRIS,752
21,UNIVERSITAS JAMBI,http://unja.ac.id,212043,ILMU HUKUM,1665
21,UNIVERSITAS JAMBI,http://unja.ac.id,212051,ILMU EKONOMI PEMBANGUNAN,868
21,UNIVERSITAS JAMBI,http://unja.ac.id,212065,MANAJEMEN,2117
21,UNIVERSITAS JAMBI,http://unja.ac.id,212073,AKUNTANSI,1465
21,UNIVERSITAS JAMBI,http://unja.ac.id,212081,PEND. GURU SEKOLAH DASAR,1394
21,UNIVERSITAS JAMBI,http://unja.ac.id,212095,BIMBINGAN DAN KONSELING,538
21,UNIVERSITAS JAMBI,http://unja.ac.id,212102,PENDIDIKAN GURU PAUD,380
21,UNIVERSITAS JAMBI,http://unja.ac.id,212116,PENDIDIKAN BAHASA ARAB,77
21,UNIVERSITAS JAMBI,http://unja.ac.id,212124,PENDIDIKAN SEJARAH,270
21,UNIVERSITAS JAMBI,http://unja.ac.id,212132,SASTRA INDONESIA,169
21,UNIVERSITAS JAMBI,http://unja.ac.id,212146,PSIKOLOGI,676
21,UNIVERSITAS JAMBI,http://unja.ac.id,212154,ILMU PEMERINTAHAN,1038
21,UNIVERSITAS JAMBI,http://unja.ac.id,212162,EKONOMI ISLAM,416
21,UNIVERSITAS JAMBI,http://unja.ac.id,212176,ARKEOLOGI,164
21,UNIVERSITAS JAMBI,http://unja.ac.id,212184,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,272
21,UNIVERSITAS JAMBI,http://unja.ac.id,212192,ILMU SEJARAH,154
21,UNIVERSITAS JAMBI,http://unja.ac.id,212205,ADMINISTRASI PENDIDIKAN,296
21,UNIVERSITAS JAMBI,http://unja.ac.id,212213,ILMU POLITIK,314
21,UNIVERSITAS JAMBI,http://unja.ac.id,212221,SENI DRAMA TARI DAN MUSIK,190
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221012,TEKNIK ELEKTRO,92
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221026,TEKNIK INFORMATIKA,207
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221034,ILMU KELAUTAN,163
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221042,MANAJEMEN SUMBERDAYA PERAIRAN,111
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221056,PENDIDIKAN MATEMATIKA,97
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221064,PENDIDIKAN BIOLOGI,108
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221072,PENDIDIKAN KIMIA,56
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221086,BUDI DAYA PERAIRAN,78
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221094,TEKNOLOGI HASIL PERIKANAN,83
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221101,SOSIAL EKONOMI PERIKANAN,24
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,222014,PENDIDIKAN BAHASA INDONESIA,131
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,222022,AKUNTANSI,254
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,222036,ILMU ADMINISTRASI NEGARA,240
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,222044,ILMU PEMERINTAHAN,227
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,222052,SOSIOLOGI,146
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,222066,PENDIDIKAN BAHASA INGGRIS,139
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,222074,MANAJEMEN,236
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,222082,ILMU HUKUM,153
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,222096,ILMU HUBUNGAN INTERNASIONAL,113
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231013,TEKNIK SIPIL,1968
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231021,TEKNIK PERTAMBANGAN,1821
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231035,TEKNIK KIMIA,769
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231043,TEKNIK MESIN,1107
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231051,TEKNIK ELEKTRO,1337
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231065,PENDIDIKAN DOKTER,2490
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231073,PENDIDIKAN DOKTER GIGI,1250
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231081,MATEMATIKA,324
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231095,FISIKA,208
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231102,KIMIA,267
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231116,BIOLOGI,404
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231124,AGRIBISNIS,1572
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231132,TEKNOLOGI HASIL PERTANIAN,596
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231146,TEKNIK PERTANIAN,765
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231162,PEND. MATEMATIKA,633
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231176,PEND BIOLOGI,729
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231184,PEND. KIMIA,321
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231192,PEND FISIKA,290
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231205,ILMU KESEHATAN MASYARAKAT,1769
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231213,ARSITEKTUR,859
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231221,ILMU KELAUTAN,431
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231235,BUDIDAYA PERAIRAN,276
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231243,TEKNOLOGI HASIL PERIKANAN,246
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231251,ILMU KEPERAWATAN,908
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231265,PEND TEKNIK MESIN,253
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231273,SISTEM KOMPUTER,1085
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231281,TEKNIK INFORMATIKA,1772
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231295,SISTEM INFORMASI,1456
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231302,AGROEKOTEKNOLOGI,634
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231316,PETERNAKAN,339
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231324,FARMASI,2179
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231332,TEKNIK GEOLOGI,498
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231346,PSIKOLOGI,915
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231354,ILMU TANAH,323
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231363,AGRONOMI,235
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231372,PROTEKSI TANAMAN,185
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231384,GIZI,1335
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231392,KESEHATAN LINGKUNGAN,443
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232015,EKONOMI PEMBANGUNAN,1189
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232023,ILMU HUKUM,2172
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232031,MANAJEMEN,2703
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232045,AKUNTANSI,2183
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232053,ILMU ADM NEGARA,1929
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232061,SOSIOLOGI,1035
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232075,PPKN,402
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232083,PEND SEJARAH,398
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232091,PEND EKONOMI,478
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232104,"PEND BHS,SATRA IND & DAERAH",710
