Provinsi,Panlok,PTN,Prodi,Jumlah
Sumatera Utara,14,24,242024,3
Sumatera Utara,14,24,242032,5
Sumatera Utara,14,24,242062,2
Sumatera Utara,14,24,242076,4
Sumatera Utara,14,25,251015,26
Sumatera Utara,14,25,251023,17
Sumatera Utara,14,25,251031,16
Sumatera Utara,14,25,251045,29
Sumatera Utara,14,25,251053,13
Sumatera Utara,14,25,251061,4
Sumatera Utara,14,25,251075,6
Sumatera Utara,14,25,251083,6
Sumatera Utara,14,25,251104,5
Sumatera Utara,14,25,251112,6
Sumatera Utara,14,25,251126,8
Sumatera Utara,14,25,251134,5
Sumatera Utara,14,25,251156,3
Sumatera Utara,14,25,251164,3
Sumatera Utara,14,25,251172,3
Sumatera Utara,14,25,251186,13
Sumatera Utara,14,25,251194,2
Sumatera Utara,14,25,251201,2
Sumatera Utara,14,25,251215,3
Sumatera Utara,14,25,251231,2
Sumatera Utara,14,25,251245,5
Sumatera Utara,14,25,252011,6
Sumatera Utara,14,25,252025,10
Sumatera Utara,14,25,252033,6
Sumatera Utara,14,25,252041,4
Sumatera Utara,14,25,252055,2
Sumatera Utara,14,25,252063,8
Sumatera Utara,14,25,252071,4
Sumatera Utara,14,25,252085,3
Sumatera Utara,14,25,252093,1
Sumatera Utara,14,25,252106,2
Sumatera Utara,14,25,252114,1
Sumatera Utara,14,25,252122,2
Sumatera Utara,14,25,252166,3
Sumatera Utara,14,25,252174,5
Sumatera Utara,14,26,261016,8
Sumatera Utara,14,26,261024,15
Sumatera Utara,14,26,261032,13
Sumatera Utara,14,26,261046,24
Sumatera Utara,14,26,261054,30
Sumatera Utara,14,26,261062,17
Sumatera Utara,14,26,261076,6
Sumatera Utara,14,26,261084,17
Sumatera Utara,14,26,261092,10
Sumatera Utara,14,26,261105,18
Sumatera Utara,14,26,261113,9
Sumatera Utara,14,26,261121,17
Sumatera Utara,14,27,271025,2
Sumatera Utara,14,27,271033,5
Sumatera Utara,14,27,271041,4
Sumatera Utara,14,27,271055,3
Sumatera Utara,14,27,271063,3
Sumatera Utara,14,27,271071,1
Sumatera Utara,14,27,271085,1
Sumatera Utara,14,27,271093,2
Sumatera Utara,14,27,271106,2
Sumatera Utara,14,27,271114,2
Sumatera Utara,14,27,271122,3
Sumatera Utara,14,27,271136,4
Sumatera Utara,14,27,271144,2
Sumatera Utara,14,27,271152,1
Sumatera Utara,14,27,271166,4
Sumatera Utara,14,27,271182,2
Sumatera Utara,14,27,271196,4
Sumatera Utara,14,27,271203,4
Sumatera Utara,14,27,271225,1
Sumatera Utara,14,27,271271,1
Sumatera Utara,14,27,271285,1
Sumatera Utara,14,27,271306,1
Sumatera Utara,14,27,271322,5
Sumatera Utara,14,27,272013,7
Sumatera Utara,14,27,272021,1
Sumatera Utara,14,27,272043,1
Sumatera Utara,14,27,272051,1
Sumatera Utara,14,27,272065,1
Sumatera Utara,14,27,272081,2
Sumatera Utara,14,27,272184,3
Sumatera Utara,14,27,272192,1
Sumatera Utara,14,27,272213,3
Sumatera Utara,14,29,291013,3
Sumatera Utara,14,29,291021,3
Sumatera Utara,14,29,291043,2
Sumatera Utara,14,29,291051,2
Sumatera Utara,14,29,291065,2
Sumatera Utara,14,29,292015,2
Sumatera Utara,14,29,292023,3
Sumatera Utara,14,29,292031,4
Sumatera Utara,14,29,292045,3
Sumatera Utara,14,29,292053,5
Sumatera Utara,14,29,292075,1
Sumatera Utara,14,29,292083,6
Sumatera Utara,14,29,292091,4
Sumatera Utara,14,30,301032,2
Sumatera Utara,14,30,301046,1
Sumatera Utara,14,30,301084,1
Sumatera Utara,14,30,301121,4
Sumatera Utara,14,30,302026,1
Sumatera Utara,14,30,302056,1
Sumatera Utara,14,30,302072,1
Sumatera Utara,14,30,302183,1
Sumatera Utara,14,30,302256,1
Sumatera Utara,14,30,302272,2
Sumatera Utara,14,30,302286,1
Sumatera Utara,14,30,302294,1
Sumatera Utara,14,30,302331,1
Sumatera Utara,14,30,302375,1
Sumatera Utara,14,31,311011,4
Sumatera Utara,14,31,311025,2
Sumatera Utara,14,31,311033,5
Sumatera Utara,14,31,311041,4
Sumatera Utara,14,31,311055,2
Sumatera Utara,14,31,311063,6
Sumatera Utara,14,31,311071,1
Sumatera Utara,14,31,311085,2
Sumatera Utara,14,31,311093,5
Sumatera Utara,14,31,311106,1
Sumatera Utara,14,31,311114,2
Sumatera Utara,14,31,311122,5
Sumatera Utara,14,31,311136,2
Sumatera Utara,14,31,311144,3
Sumatera Utara,14,31,311166,5
Sumatera Utara,14,31,311174,3
Sumatera Utara,14,31,311182,4
Sumatera Utara,14,31,311196,2
Sumatera Utara,14,31,311211,1
Sumatera Utara,14,31,311225,1
Sumatera Utara,14,31,311233,3
Sumatera Utara,14,31,311241,1
Sumatera Utara,14,31,311255,3
Sumatera Utara,14,31,311263,1
Sumatera Utara,14,31,311271,1
Sumatera Utara,14,31,311285,2
Sumatera Utara,14,31,311293,1
Sumatera Utara,14,31,311306,3
Sumatera Utara,14,31,312013,9
Sumatera Utara,14,31,312043,6
Sumatera Utara,14,31,312051,2
Sumatera Utara,14,31,312065,1
Sumatera Utara,14,31,312081,1
Sumatera Utara,14,31,312124,1
Sumatera Utara,14,31,312132,2
Sumatera Utara,14,31,312146,2
Sumatera Utara,14,31,312154,7
Sumatera Utara,14,31,312162,13
Sumatera Utara,14,31,312176,2
Sumatera Utara,14,31,312192,1
Sumatera Utara,14,31,312221,1
Sumatera Utara,14,31,312281,1
Sumatera Utara,14,31,312302,2
Sumatera Utara,14,31,312316,1
Sumatera Utara,14,32,322082,2
Sumatera Utara,14,32,322452,1
Sumatera Utara,14,33,331013,4
Sumatera Utara,14,33,331021,11
Sumatera Utara,14,33,331065,2
Sumatera Utara,14,33,331102,4
Sumatera Utara,14,33,331116,6
Sumatera Utara,14,33,331132,1
Sumatera Utara,14,33,331154,2
Sumatera Utara,14,33,331235,3
Sumatera Utara,14,33,331243,3
Sumatera Utara,14,33,331265,3
Sumatera Utara,14,33,331273,1
Sumatera Utara,14,33,331281,4
Sumatera Utara,14,33,331295,2
Sumatera Utara,14,33,331316,1
Sumatera Utara,14,33,331324,1
Sumatera Utara,14,33,331332,2
Sumatera Utara,14,33,331346,3
Sumatera Utara,14,33,331354,3
Sumatera Utara,14,33,331376,1
Sumatera Utara,14,33,331384,3
Sumatera Utara,14,33,331392,1
Sumatera Utara,14,33,331405,1
Sumatera Utara,14,33,331413,2
Sumatera Utara,14,33,331435,4
Sumatera Utara,14,33,331451,1
Sumatera Utara,14,33,331465,1
Sumatera Utara,14,33,331473,3
Sumatera Utara,14,34,341014,1
Sumatera Utara,14,34,341022,1
Sumatera Utara,14,34,341111,1
Sumatera Utara,14,34,341125,1
Sumatera Utara,14,34,341141,1
Sumatera Utara,14,34,341163,1
Sumatera Utara,14,34,342113,1
Sumatera Utara,14,34,342195,1
Sumatera Utara,14,34,342232,2
Sumatera Utara,14,34,342313,1
Sumatera Utara,14,34,342321,1
Sumatera Utara,14,34,342343,2
Sumatera Utara,14,34,342351,1
Sumatera Utara,14,34,342365,2
Sumatera Utara,14,34,342381,1
Sumatera Utara,14,34,342416,3
Sumatera Utara,14,34,342432,2
Sumatera Utara,14,34,342446,1
Sumatera Utara,14,34,342454,5
Sumatera Utara,14,34,342462,2
Sumatera Utara,14,34,342476,1
Sumatera Utara,14,34,342513,1
Sumatera Utara,14,34,342543,2
Sumatera Utara,14,35,351015,8
Sumatera Utara,14,35,351023,15
Sumatera Utara,14,35,351031,7
Sumatera Utara,14,35,351045,22
Sumatera Utara,14,35,351053,9
Sumatera Utara,14,35,351061,5
Sumatera Utara,14,35,351075,22
Sumatera Utara,14,35,351083,18
Sumatera Utara,14,35,351091,16
Sumatera Utara,14,35,351104,4
Sumatera Utara,14,35,351126,9
Sumatera Utara,14,35,351134,3
Sumatera Utara,14,35,351142,7
Sumatera Utara,14,35,352011,1
Sumatera Utara,14,35,352025,5
Sumatera Utara,14,35,352033,2
Sumatera Utara,14,36,361016,8
Sumatera Utara,14,36,361024,2
Sumatera Utara,14,36,361032,2
Sumatera Utara,14,36,361046,2
Sumatera Utara,14,36,361054,2
Sumatera Utara,14,36,361062,5
Sumatera Utara,14,36,361076,18
Sumatera Utara,14,36,361084,4
Sumatera Utara,14,36,361092,3
Sumatera Utara,14,36,361105,11
Sumatera Utara,14,36,361113,12
Sumatera Utara,14,36,361135,1
Sumatera Utara,14,36,361143,7
Sumatera Utara,14,36,361151,7
Sumatera Utara,14,36,361165,6
Sumatera Utara,14,36,361173,10
Sumatera Utara,14,36,361181,6
Sumatera Utara,14,36,361195,1
Sumatera Utara,14,36,361202,2
Sumatera Utara,14,36,361216,3
Sumatera Utara,14,36,361224,3
Sumatera Utara,14,36,362012,15
Sumatera Utara,14,36,362026,6
Sumatera Utara,14,36,362034,6
Sumatera Utara,14,36,362056,2
Sumatera Utara,14,36,362064,2
Sumatera Utara,14,36,362072,1
Sumatera Utara,14,36,362086,3
Sumatera Utara,14,36,362094,1
Sumatera Utara,14,36,362101,3
Sumatera Utara,14,36,362131,1
Sumatera Utara,14,36,362145,1
Sumatera Utara,14,36,362153,1
Sumatera Utara,14,36,362161,1
Sumatera Utara,14,36,362204,1
Sumatera Utara,14,36,362226,1
Sumatera Utara,14,36,362242,1
Sumatera Utara,14,36,362264,3
Sumatera Utara,14,36,362272,1
Sumatera Utara,14,36,362286,1
Sumatera Utara,14,37,371033,1
Sumatera Utara,14,37,371055,1
Sumatera Utara,14,37,372035,1
Sumatera Utara,14,37,372043,1
Sumatera Utara,14,37,372051,1
Sumatera Utara,14,37,372095,1
Sumatera Utara,14,38,381026,1
Sumatera Utara,14,38,381042,1
Sumatera Utara,14,38,381056,1
Sumatera Utara,14,38,381064,1
Sumatera Utara,14,38,381072,1
Sumatera Utara,14,38,381086,1
Sumatera Utara,14,38,381094,3
Sumatera Utara,14,38,382014,3
Sumatera Utara,14,38,382022,1
Sumatera Utara,14,38,382052,1
Sumatera Utara,14,38,382185,1
Sumatera Utara,14,39,391021,1
Sumatera Utara,14,39,391043,1
Sumatera Utara,14,39,391065,3
Sumatera Utara,14,39,391081,2
Sumatera Utara,14,39,392015,3
Sumatera Utara,14,39,392023,5
Sumatera Utara,14,39,392031,3
Sumatera Utara,14,39,392045,2
Sumatera Utara,14,39,392053,11
Sumatera Utara,14,40,401016,3
Sumatera Utara,14,40,401032,3
Sumatera Utara,14,40,401046,3
Sumatera Utara,14,40,401054,1
Sumatera Utara,14,40,401076,2
Sumatera Utara,14,40,402012,1
Sumatera Utara,14,40,402056,2
Sumatera Utara,14,40,402086,2
Sumatera Utara,14,40,402115,1
Sumatera Utara,14,40,402131,1
Sumatera Utara,14,41,411011,1
Sumatera Utara,14,41,411071,1
Sumatera Utara,14,41,411144,1
Sumatera Utara,14,41,412013,2
Sumatera Utara,14,41,412065,1
Sumatera Utara,14,41,412124,1
Sumatera Utara,14,42,421034,1
Sumatera Utara,14,42,421042,1
Sumatera Utara,14,42,421086,2
Sumatera Utara,14,42,421212,1
Sumatera Utara,14,42,421234,2
Sumatera Utara,14,42,422036,1
Sumatera Utara,14,42,422066,1
Sumatera Utara,14,42,422103,1
Sumatera Utara,14,42,422125,4
Sumatera Utara,14,42,422133,1
Sumatera Utara,14,42,422141,1
Sumatera Utara,14,42,422163,7
Sumatera Utara,14,42,422214,1
Sumatera Utara,14,42,422282,1
Sumatera Utara,14,42,422341,1
Sumatera Utara,14,42,422363,1
Sumatera Utara,14,42,422406,1
Sumatera Utara,14,42,422444,1
Sumatera Utara,14,43,431013,6
Sumatera Utara,14,43,431021,2
Sumatera Utara,14,43,431043,3
Sumatera Utara,14,43,431051,3
Sumatera Utara,14,43,431065,2
Sumatera Utara,14,43,431073,3
Sumatera Utara,14,43,431081,1
Sumatera Utara,14,43,431095,2
Sumatera Utara,14,43,431102,3
Sumatera Utara,14,43,431116,3
Sumatera Utara,14,43,431124,1
Sumatera Utara,14,43,431132,4
Sumatera Utara,14,43,431146,7
Sumatera Utara,14,43,431162,2
Sumatera Utara,14,43,431176,10
Sumatera Utara,14,43,431184,1
Sumatera Utara,14,43,431192,2
Sumatera Utara,14,43,431205,7
Sumatera Utara,14,43,431213,3
Sumatera Utara,14,43,431221,4
Sumatera Utara,14,43,431235,7
Sumatera Utara,14,43,431243,3
Sumatera Utara,14,43,431251,9
Sumatera Utara,14,43,431265,4
Sumatera Utara,14,43,431273,1
Sumatera Utara,14,43,431281,1
Sumatera Utara,14,43,431295,1
Sumatera Utara,14,43,431302,1
Sumatera Utara,14,43,431316,1
Sumatera Utara,14,43,431324,2
Sumatera Utara,14,43,431346,4
Sumatera Utara,14,43,432015,2
Sumatera Utara,14,43,432053,12
Sumatera Utara,14,43,432061,1
Sumatera Utara,14,43,432075,6
Sumatera Utara,14,43,432083,4
Sumatera Utara,14,43,432091,1
Sumatera Utara,14,43,432104,2
Sumatera Utara,14,43,432112,2
Sumatera Utara,14,43,432126,3
Sumatera Utara,14,43,432134,2
Sumatera Utara,14,43,432156,2
Sumatera Utara,14,43,432164,1
Sumatera Utara,14,44,441014,1
Sumatera Utara,14,44,441022,1
Sumatera Utara,14,44,441074,2
Sumatera Utara,14,44,441111,1
Sumatera Utara,14,44,441133,1
Sumatera Utara,14,44,441252,1
Sumatera Utara,14,44,441266,1
Sumatera Utara,14,44,442024,1
Sumatera Utara,14,44,442046,2
Sumatera Utara,14,44,442062,1
Sumatera Utara,14,44,442076,1
Sumatera Utara,14,44,442135,1
Sumatera Utara,14,44,442262,1
Sumatera Utara,14,45,451053,1
Sumatera Utara,14,46,461024,1
Sumatera Utara,14,46,461084,2
Sumatera Utara,14,46,461105,1
Sumatera Utara,14,46,461143,2
Sumatera Utara,14,46,462101,1
Sumatera Utara,14,46,462123,1
Sumatera Utara,14,46,462183,1
Sumatera Utara,14,46,462301,1
Sumatera Utara,14,46,462345,2
Sumatera Utara,14,47,471011,2
Sumatera Utara,14,47,471025,1
Sumatera Utara,14,47,471033,1
Sumatera Utara,14,47,471055,1
Sumatera Utara,14,47,471063,8
Sumatera Utara,14,47,471093,2
Sumatera Utara,14,47,471106,1
Sumatera Utara,14,47,471152,1
Sumatera Utara,14,47,471166,2
Sumatera Utara,14,47,471174,1
Sumatera Utara,14,47,471182,3
Sumatera Utara,14,47,471225,4
Sumatera Utara,14,47,471241,1
Sumatera Utara,14,47,471263,1
Sumatera Utara,14,47,471306,2
Sumatera Utara,14,47,471314,1
Sumatera Utara,14,47,471322,2
Sumatera Utara,14,47,471336,1
Sumatera Utara,14,47,471352,2
Sumatera Utara,14,47,471366,2
Sumatera Utara,14,47,471374,6
Sumatera Utara,14,47,471382,2
Sumatera Utara,14,47,471396,6
Sumatera Utara,14,47,471403,8
Sumatera Utara,14,47,471411,2
Sumatera Utara,14,47,471425,2
Sumatera Utara,14,47,471433,6
Sumatera Utara,14,47,471441,3
Sumatera Utara,14,47,471455,4
Sumatera Utara,14,47,471471,1
Sumatera Utara,14,47,471485,2
Sumatera Utara,14,47,471493,1
Sumatera Utara,14,47,472013,1
Sumatera Utara,14,47,472021,1
Sumatera Utara,14,47,472035,5
Sumatera Utara,14,47,472051,7
Sumatera Utara,14,47,472065,1
Sumatera Utara,14,47,472162,1
Sumatera Utara,14,47,472176,1
Sumatera Utara,14,47,472184,1
Sumatera Utara,14,47,472192,1
Sumatera Utara,14,47,472205,2
Sumatera Utara,14,47,472221,3
Sumatera Utara,14,47,472235,1
Sumatera Utara,14,48,482206,1
Sumatera Utara,14,48,482222,1
Sumatera Utara,14,48,482282,1
Sumatera Utara,14,49,491013,4
Sumatera Utara,14,49,491021,3
Sumatera Utara,14,49,491035,3
Sumatera Utara,14,49,491051,1
Sumatera Utara,14,49,491073,1
Sumatera Utara,14,49,491095,3
Sumatera Utara,14,49,491116,1
Sumatera Utara,14,49,491124,1
Sumatera Utara,14,49,492015,4
Sumatera Utara,14,49,492023,2
Sumatera Utara,14,49,492031,4
Sumatera Utara,14,49,492045,1
Sumatera Utara,14,49,492053,2
Sumatera Utara,14,50,501024,1
Sumatera Utara,14,50,501084,1
Sumatera Utara,14,50,501202,1
Sumatera Utara,14,50,502064,1
Sumatera Utara,14,50,502204,1
Sumatera Utara,14,50,502226,1
Sumatera Utara,14,50,502294,1
Sumatera Utara,14,50,502331,1
Sumatera Utara,14,50,502345,1
Sumatera Utara,14,50,502375,1
Sumatera Utara,14,50,502391,1
Sumatera Utara,14,50,502404,1
Sumatera Utara,14,51,511011,1
Sumatera Utara,14,51,511033,2
Sumatera Utara,14,51,511063,4
Sumatera Utara,14,51,511071,1
Sumatera Utara,14,51,511085,2
Sumatera Utara,14,51,511093,1
Sumatera Utara,14,51,511106,3
Sumatera Utara,14,51,511122,3
Sumatera Utara,14,51,511136,2
Sumatera Utara,14,51,511144,2
Sumatera Utara,14,51,511152,1
Sumatera Utara,14,51,511166,4
Sumatera Utara,14,51,511174,2
Sumatera Utara,14,51,511182,2
Sumatera Utara,14,51,511203,7
Sumatera Utara,14,51,511211,2
Sumatera Utara,14,51,511263,1
Sumatera Utara,14,51,511271,2
Sumatera Utara,14,52,521012,1
Sumatera Utara,14,52,521034,1
Sumatera Utara,14,52,521042,2
Sumatera Utara,14,52,521072,2
Sumatera Utara,14,52,521094,1
Sumatera Utara,14,52,521115,1
Sumatera Utara,14,52,521131,1
Sumatera Utara,14,52,521145,1
Sumatera Utara,14,52,521212,1
Sumatera Utara,14,52,522044,1
Sumatera Utara,14,52,522082,1
Sumatera Utara,14,52,522096,1
Sumatera Utara,14,52,522103,4
Sumatera Utara,14,52,522111,1
Sumatera Utara,14,52,522125,1
Sumatera Utara,14,53,531013,1
Sumatera Utara,14,53,531021,1
Sumatera Utara,14,53,531043,1
Sumatera Utara,14,53,531132,3
Sumatera Utara,14,53,532015,8
Sumatera Utara,14,53,532053,2
Sumatera Utara,14,53,532061,1
Sumatera Utara,14,53,532075,2
Sumatera Utara,14,53,532083,2
Sumatera Utara,14,53,532104,1
Sumatera Utara,14,54,541022,1
Sumatera Utara,14,55,552085,1
Sumatera Utara,14,55,552271,1
Sumatera Utara,14,55,552293,3
Sumatera Utara,14,56,561016,6
Sumatera Utara,14,56,561024,2
Sumatera Utara,14,56,561046,5
Sumatera Utara,14,56,561054,3
Sumatera Utara,14,56,561062,2
Sumatera Utara,14,56,561076,1
Sumatera Utara,14,56,561084,1
Sumatera Utara,14,56,561092,2
Sumatera Utara,14,56,561113,1
Sumatera Utara,14,56,561121,2
Sumatera Utara,14,56,561135,3
Sumatera Utara,14,56,561143,3
Sumatera Utara,14,56,561151,3
Sumatera Utara,14,56,561165,1
Sumatera Utara,14,56,561173,1
Sumatera Utara,14,56,561195,2
Sumatera Utara,14,56,561202,2
Sumatera Utara,14,56,561216,1
Sumatera Utara,14,56,561246,4
Sumatera Utara,14,56,561254,7
Sumatera Utara,14,56,561262,13
Sumatera Utara,14,56,561276,20
Sumatera Utara,14,56,561284,10
Sumatera Utara,14,56,561292,1
Sumatera Utara,14,56,561305,5
Sumatera Utara,14,56,561313,5
Sumatera Utara,14,56,561321,1
Sumatera Utara,14,56,561335,1
Sumatera Utara,14,56,561351,1
Sumatera Utara,14,56,561365,2
Sumatera Utara,14,56,561373,2
Sumatera Utara,14,56,561395,1
Sumatera Utara,14,56,561416,1
Sumatera Utara,14,56,561432,5
Sumatera Utara,14,56,561476,1
Sumatera Utara,14,56,561484,2
Sumatera Utara,14,56,562012,10
Sumatera Utara,14,56,562034,1
Sumatera Utara,14,56,562042,9
Sumatera Utara,14,56,562056,1
Sumatera Utara,14,56,562064,4
Sumatera Utara,14,56,562072,1
Sumatera Utara,14,56,562086,3
Sumatera Utara,14,56,562094,1
Sumatera Utara,14,56,562101,3
Sumatera Utara,14,56,562115,1
Sumatera Utara,14,56,562145,1
Sumatera Utara,14,56,562175,2
Sumatera Utara,14,56,562191,1
Sumatera Utara,14,56,562234,2
Sumatera Utara,14,56,562242,1
Sumatera Utara,14,56,562272,1
Sumatera Utara,14,56,562294,2
Sumatera Utara,14,56,562331,1
Sumatera Utara,14,56,562345,1
Sumatera Utara,14,56,562353,1
Sumatera Utara,14,57,571041,2
Sumatera Utara,14,57,571125,1
Sumatera Utara,14,57,572116,3
Sumatera Utara,14,58,581012,3
Sumatera Utara,14,58,581094,1
Sumatera Utara,14,58,581153,1
Sumatera Utara,14,58,581161,1
Sumatera Utara,14,58,581183,1
Sumatera Utara,14,58,581256,1
Sumatera Utara,14,58,581272,1
Sumatera Utara,14,58,582014,4
Sumatera Utara,14,58,582022,1
Sumatera Utara,14,58,582036,1
Sumatera Utara,14,58,582044,1
Sumatera Utara,14,58,582074,2
Sumatera Utara,14,58,582082,1
Sumatera Utara,14,58,582096,2
Sumatera Utara,14,58,582185,1
Sumatera Utara,14,58,582193,1
Sumatera Utara,14,59,591043,1
Sumatera Utara,14,59,591073,1
Sumatera Utara,14,59,591095,1
Sumatera Utara,14,59,591102,1
Sumatera Utara,14,59,592015,1
Sumatera Utara,14,59,592023,3
Sumatera Utara,14,59,592031,3
Sumatera Utara,14,59,592053,2
Sumatera Utara,14,59,592061,1
Sumatera Utara,14,59,592083,2
Sumatera Utara,14,60,602026,2
Sumatera Utara,14,60,602034,5
Sumatera Utara,14,60,602064,5
Sumatera Utara,14,60,602072,4
Sumatera Utara,14,60,602086,1
Sumatera Utara,14,61,612035,4
Sumatera Utara,14,62,622022,2
Sumatera Utara,14,62,622036,1
Sumatera Utara,14,62,622052,4
Sumatera Utara,14,62,622066,4
Sumatera Utara,14,62,622103,1
Sumatera Utara,14,63,631021,4
Sumatera Utara,14,63,631035,1
Sumatera Utara,14,63,631043,2
Sumatera Utara,14,63,631051,7
Sumatera Utara,14,63,631065,19
Sumatera Utara,14,63,631073,1
Sumatera Utara,14,63,631095,7
Sumatera Utara,14,63,631102,3
Sumatera Utara,14,63,631116,10
Sumatera Utara,14,63,631124,7
Sumatera Utara,14,63,631132,21
Sumatera Utara,14,63,631146,39
Sumatera Utara,14,63,631154,20
Sumatera Utara,14,63,631162,7
Sumatera Utara,14,63,631176,1
Sumatera Utara,14,63,631184,1
Sumatera Utara,14,63,631205,1
Sumatera Utara,14,63,631213,4
Sumatera Utara,14,63,631235,7
Sumatera Utara,14,63,631243,3
Sumatera Utara,14,63,631251,14
Sumatera Utara,14,63,632015,2
Sumatera Utara,14,63,632023,3
Sumatera Utara,14,63,632031,5
Sumatera Utara,14,63,632045,3
Sumatera Utara,14,63,632053,2
Sumatera Utara,14,63,632061,4
Sumatera Utara,14,63,632083,3
Sumatera Utara,14,63,632112,1
Sumatera Utara,14,63,632126,2
Sumatera Utara,14,63,632134,6
Sumatera Utara,14,63,632156,6
Sumatera Utara,14,63,632164,1
Sumatera Utara,14,63,632172,5
Sumatera Utara,14,63,632186,2
Sumatera Utara,14,63,632201,1
Sumatera Utara,14,63,632215,1
Sumatera Utara,14,63,632223,2
Sumatera Utara,14,64,641022,5
Sumatera Utara,14,64,641036,2
Sumatera Utara,14,64,641044,2
Sumatera Utara,14,64,641052,2
Sumatera Utara,14,64,641066,1
Sumatera Utara,14,64,641133,1
Sumatera Utara,14,64,642024,5
Sumatera Utara,14,64,642032,3
Sumatera Utara,14,64,642046,2
Sumatera Utara,14,64,642054,2
Sumatera Utara,14,64,642062,3
Sumatera Utara,14,64,642092,1
Sumatera Utara,14,64,642105,4
Sumatera Utara,14,64,642121,9
Sumatera Utara,14,64,642135,3
Sumatera Utara,14,64,642151,2
Sumatera Utara,14,64,642173,2
Sumatera Utara,14,64,642202,1
Sumatera Utara,14,64,642224,1
Sumatera Utara,14,64,642232,6
Sumatera Utara,14,65,651104,1
Sumatera Utara,14,65,651215,1
Sumatera Utara,14,66,661084,3
Sumatera Utara,14,66,661092,2
Sumatera Utara,14,66,661165,1
Sumatera Utara,14,66,661195,2
Sumatera Utara,14,66,661232,1
Sumatera Utara,14,66,661262,1
Sumatera Utara,14,66,661276,4
Sumatera Utara,14,66,662012,1
Sumatera Utara,14,66,662026,1
Sumatera Utara,14,66,662042,1
Sumatera Utara,14,66,662115,1
Sumatera Utara,14,66,662131,1
Sumatera Utara,14,66,662153,1
Sumatera Utara,14,66,662161,1
Sumatera Utara,14,66,662183,1
Sumatera Utara,14,67,671063,1
Sumatera Utara,14,68,682022,2
Sumatera Utara,14,68,682052,1
Sumatera Utara,14,68,682074,1
Sumatera Utara,14,69,692045,2
Sumatera Utara,14,69,692091,1
Sumatera Utara,14,71,711025,1
Sumatera Utara,14,71,711085,2
Sumatera Utara,14,71,711093,2
Sumatera Utara,14,71,711106,1
Sumatera Utara,14,71,711174,1
Sumatera Utara,14,71,711182,1
Sumatera Utara,14,71,711196,1
Sumatera Utara,14,71,711203,1
Sumatera Utara,14,71,711211,1
Sumatera Utara,14,71,711225,2
Sumatera Utara,14,71,711233,4
Sumatera Utara,14,71,711241,7
Sumatera Utara,14,71,711263,1
Sumatera Utara,14,71,711293,1
Sumatera Utara,14,71,711336,1
Sumatera Utara,14,71,711366,1
Sumatera Utara,14,71,712013,1
Sumatera Utara,14,71,712021,1
Sumatera Utara,14,71,712035,1
